Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
563.0,Scotty Hopson,32,OKC,SG,1.0,0.0,18.0,0.1,0.5,0.25,0.0,0.0,5.8,2.9,8.1,0.0,0.0,33.3,14.4,-0.1,0.0,0.0,-0.132,-8.7,-2.9,-11.6,0.0,,hopsosc01
564.0,Aaron Henry,22,PHI,SF,6.0,0.0,17.0,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1,,henryaa01
565.0,Trayvon Palmer,27,DET,SG,1.0,0.0,17.0,-5.7,0.0,0.0,0.0,0.0,13.4,6.4,0.0,0.0,0.0,50.0,5.0,-0.1,0.0,0.0,-0.133,-13.1,-1.8,-15.0,-0.1,,palmetr01
566.0,Dakota Mathias,26,MEM,SG,6.0,0.0,16.0,11.0,0.5,1.0,0.0,0.0,13.4,6.5,8.0,3.0,0.0,0.0,15.4,0.0,0.0,0.0,0.114,-1.4,1.7,0.3,0.0,,mathida01
567.0,Jaylen Morris,26,SAS,SG,3.0,0.0,16.0,-11.4,0.129,0.333,0.667,0.0,13.2,6.6,14.0,0.0,0.0,11.4,23.1,-0.1,0.0,-0.1,-0.376,-15.8,-5.7,-21.5,-0.1,,morrija01
568.0,Sekou Doumbouya,21,LAL,PF,2.0,0.0,16.0,40.7,0.717,0.25,0.5,13.5,26.8,20.2,0.0,9.0,11.1,17.0,31.6,0.0,0.1,0.1,0.3,8.8,10.0,18.8,0.1,,doumbse01
569.0,Jemerrio Jones,26,LAL,SF,2.0,0.0,15.0,14.8,0.667,0.0,0.0,14.4,7.1,10.8,0.0,3.2,0.0,0.0,8.6,0.0,0.0,0.1,0.17,-1.1,0.1,-1.0,0.0,,jonesje01
570.0,Moses Wright,23,2TM,PF,4.0,0.0,14.0,18.3,0.47,0.25,0.75,7.9,15.9,11.9,16.8,0.0,6.5,0.0,17.1,0.0,0.0,0.1,0.18,1.1,0.4,1.4,0.0,,wrighmo01
570.0,Moses Wright,23,LAC,PF,1.0,0.0,1.0,31.2,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.443,10.8,13.4,24.2,0.0,,wrighmo01
570.0,Moses Wright,23,DAL,PF,3.0,0.0,13.0,17.3,0.47,0.25,0.75,8.5,17.1,12.8,10.4,0.0,7.0,0.0,18.4,0.0,0.0,0.0,0.16,0.3,-0.6,-0.3,0.0,,wrighmo01
571.0,Cat Barber,27,ATL,PG,3.0,0.0,13.0,-11.2,0.0,0.0,1.0,8.5,16.7,12.6,26.7,0.0,0.0,14.8,22.7,-0.1,0.0,-0.1,-0.45,-15.8,-7.6,-23.5,-0.1,,barbeca01
572.0,Jarron Cumberland,24,POR,SG,3.0,0.0,12.0,8.4,0.5,0.5,0.0,8.8,19.0,13.7,11.6,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.079,-4.4,-2.2,-6.6,0.0,,cumbeja01
573.0,JaQuori McLaughlin,24,DAL,PG,4.0,0.0,11.0,-2.9,0.0,0.5,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,0.0,0.0,-0.101,-9.4,-4.2,-13.6,0.0,,mclauja01
574.0,Rob Edwards,25,OKC,SG,2.0,0.0,11.0,-0.8,0.375,1.0,0.0,0.0,28.5,14.0,0.0,0.0,0.0,20.0,19.6,-0.1,0.0,0.0,-0.181,-8.3,-2.9,-11.2,0.0,,edwarro01
575.0,Emmanuel Mudiay,25,SAC,PG,2.0,0.0,11.0,12.3,0.399,0.0,2.0,0.0,0.0,0.0,43.4,4.4,0.0,21.0,18.6,0.0,0.0,0.0,0.023,-2.7,1.5,-1.2,0.0,,mudiaem01
576.0,Tre Scott,25,CLE,SF,2.0,0.0,11.0,20.4,0.5,0.167,0.0,10.3,9.8,10.1,0.0,4.5,8.1,0.0,24.1,0.0,0.0,0.0,0.138,-4.8,1.8,-3.0,0.0,,scotttr01
577.0,Shaq Buchanan,25,MEM,SG,2.0,0.0,10.0,0.6,0.25,0.5,0.0,10.2,10.7,10.5,24.9,4.8,0.0,33.3,24.6,-0.1,0.0,0.0,-0.23,-11.0,0.3,-10.7,0.0,,buchash01
578.0,DaQuan Jeffries,24,MEM,SG,3.0,0.0,9.0,8.4,0.5,0.5,0.0,0.0,23.8,11.6,14.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.099,-5.8,0.9,-4.9,0.0,,jeffrda01
579.0,Jon Teske,24,MEM,C,3.0,0.0,8.0,1.5,0.0,0.0,2.0,0.0,26.8,13.1,13.8,6.0,0.0,0.0,9.6,0.0,0.0,0.0,-0.08,-8.5,3.7,-4.8,0.0,,teskejo01
580.0,Feron Hunt,22,NYK,SF,2.0,0.0,8.0,-3.0,0.0,0.0,0.0,13.2,0.0,6.7,16.0,6.3,0.0,33.3,16.4,-0.1,0.0,0.0,-0.234,-12.3,1.0,-11.3,0.0,,huntfe01
581.0,Anthony Lamb,24,SAS,SF,2.0,0.0,8.0,-0.5,0.0,1.0,0.0,0.0,13.2,6.6,27.9,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-0.138,-6.2,-1.8,-8.0,0.0,,lamban01
582.0,MJ Walker,23,PHO,SG,2.0,0.0,8.0,-3.3,0.0,0.5,0.0,0.0,13.1,6.7,13.8,12.0,0.0,0.0,21.5,-0.1,0.0,0.0,-0.276,-15.8,6.2,-9.6,0.0,,walkemj01
583.0,Malik Newman,24,CLE,PG,1.0,0.0,8.0,28.6,0.68,0.2,0.4,0.0,13.5,6.9,27.8,0.0,0.0,14.5,38.1,0.0,0.0,0.0,0.179,6.3,0.1,6.4,0.0,,newmama01
584.0,Paris Bass,26,PHO,SF,2.0,0.0,7.0,13.9,0.436,0.333,0.333,31.5,29.9,30.6,0.0,6.9,0.0,22.5,54.6,0.0,0.0,0.0,-0.17,-11.2,-1.2,-12.4,0.0,,basspa01
585.0,Scottie Lewis,21,CHO,SG,2.0,0.0,7.0,14.6,0.568,,,0.0,0.0,0.0,16.2,6.9,0.0,0.0,5.3,0.0,0.0,0.0,0.164,0.0,5.9,6.0,0.0,,lewissc01
586.0,Jaysean Paige,27,DET,PG,1.0,0.0,7.0,-22.2,0.0,0.667,0.0,0.0,16.3,7.7,18.1,0.0,0.0,25.0,24.5,-0.1,0.0,-0.1,-0.574,-25.0,-6.5,-31.5,0.0,,paigeja01
587.0,Jordan Goodwin,23,WAS,SG,2.0,0.0,6.0,-20.4,0.0,0.333,0.0,0.0,18.2,9.2,0.0,0.0,0.0,0.0,22.2,-0.1,0.0,-0.1,-0.533,-24.7,-9.4,-34.1,0.0,,goodwjo01
588.0,Jaden Springer,19,PHI,SG,2.0,0.0,6.0,26.4,1.0,0.0,0.0,18.9,18.3,18.6,0.0,0.0,30.0,50.0,15.0,0.0,0.0,0.0,0.138,8.3,8.7,17.1,0.0,,sprinja01
589.0,Arnoldas Kulboka,24,CHO,SF,2.0,0.0,5.0,-10.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,-0.217,-14.7,-7.1,-21.8,0.0,,kulboar01
590.0,Zylan Cheatham,26,UTA,SF,1.0,0.0,5.0,-23.8,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,-0.1,0.0,-0.1,-0.61,-19.3,-11.3,-30.6,0.0,,cheatzy01
591.0,Matt Ryan,24,BOS,SF,1.0,0.0,5.0,3.5,0.3,1.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,44.0,0.0,0.0,0.0,-0.25,-9.9,-3.8,-13.7,0.0,,ryanma01
592.0,Tyrell Terry,21,MEM,PG,2.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.222,-3.4,2.5,-1.0,0.0,,terryty01
593.0,Javin DeLaurier,23,MIL,C,1.0,0.0,3.0,15.6,,,,0.0,34.6,17.7,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.26,-4.8,11.8,7.0,0.0,,delauja01
594.0,Jaime Echenique,24,WAS,C,1.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.012,-5.5,-3.0,-8.5,0.0,,echenja01
595.0,Nate Hinton,22,IND,SG,2.0,0.0,2.0,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.8,-0.1,0.0,-0.1,-1.231,-28.1,-14.5,-42.6,0.0,,hintona01
596.0,David Johnson,20,TOR,SG,2.0,0.0,2.0,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,-0.495,-19.0,-8.7,-27.7,0.0,,johnsda08
597.0,Jordan Bell,27,CHI,C,1.0,0.0,2.0,29.9,,,,56.6,0.0,28.1,0.0,24.4,0.0,,0.0,0.0,0.0,0.0,0.6,-8.1,10.8,2.7,0.0,,belljo01
598.0,Tyler Hall,24,NYK,SG,1.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.007,-8.1,-0.5,-8.5,0.0,,hallty01
599.0,Joe Johnson,40,BOS,SG,1.0,0.0,2.0,38.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.335,12.1,2.8,15.0,0.0,,johnsjo02
600.0,CJ Miles,34,BOS,SG,1.0,0.0,2.0,-7.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.03,-16.3,0.0,-16.3,0.0,,milescj01
601.0,Matt Mooney,25,NYK,SG,1.0,0.0,2.0,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,43.8,-0.1,0.0,0.0,-0.915,-33.9,11.5,-22.3,0.0,,moonema01
602.0,Ahmad Caver,25,IND,SG,1.0,0.0,1.0,76.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,0.0,0.0,0.0,1.204,31.0,5.9,36.9,0.0,,caverah01
603.0,Sam Dekker,27,TOR,PF,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.003,-6.2,-3.4,-9.6,0.0,,dekkesa01
604.0,DeJon Jarreau,24,IND,SG,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.022,-6.5,-1.5,-8.0,0.0,,jarrede01
605.0,Ade Murkey,24,SAC,SG,1.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.017,-7.4,-2.3,-9.7,0.0,,murkead01
,League Average,0,,,,,,,0.566,0.399,0.248,4.6,15.4,10.0,15.5,1.5,1.8,11.8,19.9,,,,,,,,,,-9999
